ID,Date,AAPL.city,AAPL.lat,AAPL.lon,AAPL.state,AAPL.pop,AAPL.minT,AAPL.maxT,AAPL.rain,AAPL.evap,AAPL.sun
100098,5/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,12.2,21.8,0,7.2,13
100099,6/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,12.3,25.8,0,7.2,13.7
100100,7/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,14.1,28.1,0,18.2,6
100101,8/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,14,20.7,5.6,4,9.7
100102,9/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,10.3,23,0,7,9.3
100103,10/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,14.8,19.4,1.8,5.2,9
100104,11/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,11.6,21.2,2.6,5.4,13
100105,12/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,14,22.7,0,5.4,8
100106,13/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,12.6,26.2,0,5.4,12.1
100107,14/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,14.5,31.3,0,18.2,13.3
100108,15/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,21.1,38.2,0,9.2,11.6
100109,16/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,21.6,40.8,0,10,11.1
100110,17/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,19.9,21.5,7.8,10.8,3.8
100111,18/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,11.6,22.2,0.2,4,13.3
100112,19/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,16.3,25,0,4,8.2
100113,20/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,13,29.8,0,4,11.5
100114,21/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,16,30.9,0,18.8,13
100115,22/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,15.6,37.2,0,9.4,10.7
100116,23/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,24.4,38.3,0,9.4,3.6
100117,24/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,21.7,24.8,0.2,8,4.9
100118,25/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,14.2,23.8,0,6.2,10.9
100119,26/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,13,27.9,0,6.2,13.6
100120,27/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,15.6,29.8,0,6.2,11.1
100121,28/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,15.6,33.9,0,21.2,13.9
100122,29/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,19.1,35.6,0,9.6,13.1
100123,30/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,22.2,39.5,0,9.6,13.6
100124,31/12/2009,Adelaide,-34.9289,138.6011,South Australia,1345777,26.7,41.6,0,22.2,12.8
100125,1/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,17.6,28.1,0,22.2,12.8
100126,2/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,16.5,23.4,0,22.2,12.8
100127,3/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,15.2,25.2,0,22.2,10.5
100128,4/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,14.1,31.3,0,32.8,13.7
100129,5/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,15.1,32,0,8,13.7
100130,6/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,15.7,33.6,0,8.8,13.7
100131,7/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,16.6,35.1,0,9.6,13.7
100132,8/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,26.7,41,0,11.8,13.7
100133,9/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,21.6,41.3,0,11.8,13.7
100134,10/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,25.6,42,0,11.8,12.7
100135,11/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,28.9,42.8,0,36,10.3
100136,12/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,20.7,22.9,5,11.2,1.6
100137,13/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,14.4,25.6,3.8,4.2,12.4
100138,14/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,14,27.7,0,6.2,7.8
100139,15/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,15.1,31.8,0,7.8,7.8
100140,16/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,17.4,25,0,7.8,7.8
100141,17/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,15.6,22.3,0,7.8,10.6
100142,18/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,14.3,22.4,0,23.4,10.6
100143,19/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,11.2,26.8,0,7,12.8
100144,20/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,15.5,32.1,0,6.8,10.4
100145,21/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,22,40.2,0,10.2,10.3
100146,22/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,28.6,33.6,0,11.2,10.3
100147,23/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,17.6,27.7,0,11.2,10.3
100148,24/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,14.8,30.2,0,11.2,13.1
100149,25/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,15.8,33.3,0,20,13.1
100150,26/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,18.8,33.5,0,20,12.4
100151,27/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,18.3,33.4,0,15.2,7.7
100152,28/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,19.4,32.5,0.4,5.4,12.2
100153,29/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,14.7,28.3,0,8.8,12.2
100154,30/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,18.3,36.1,0,8.8,12.2
100155,31/01/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,21,31.4,0,8.8,12.5
100156,1/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,15.5,31.9,0,25.4,7.4
100157,2/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,18.7,33.9,0,7.4,4.2
100158,3/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,21.5,34.3,3,6.2,2.3
100159,4/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,21.9,29.6,1,5.4,7.3
100160,5/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,15.4,24.4,0,7.2,12.8
100161,6/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,13.6,28.4,0,7.2,13
100162,7/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,15.5,35,0,7.2,12.7
100163,8/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,24,38.1,0,23.4,13
100164,9/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,26.8,39,0,11.6,12.5
100165,10/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,26,38.6,0,10.6,11.9
100166,11/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,23.4,29,0,11,0.9
100167,12/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,17.2,28.8,1.6,1.6,11.4
100168,13/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,17.3,31,0,1.6,11
100169,14/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,19.2,29.4,0,1.6,12.9
100170,15/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,18.2,26.1,0,22.6,9.8
100171,16/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,17.4,32.4,0,5.2,13
100172,17/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,20.3,31.8,0,8,12.8
100173,18/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,19.5,32.8,0,9.8,12.8
100174,19/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,18.5,36.6,0,11.4,12.5
100175,20/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,23.1,36.5,0,11.4,6.9
100176,21/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,20.4,26.2,0,11.4,9.8
100177,22/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,18.1,25.3,0,20.6,11.3
100178,23/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,14.8,27.2,0,6.4,12.4
100179,24/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,14.9,30.7,0,6.2,12.4
100180,25/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,19.6,32.3,0,8.6,12
100181,26/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,18.6,36.2,0,7.8,11.9
100182,27/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,18.5,29.4,0,7.8,12.4
100183,28/02/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,15.1,23.5,0,7.8,12.1
100184,1/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,13.6,22.7,0,23.4,11.4
100185,2/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,13.1,27.5,0,7.2,12.1
100186,3/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,16.1,30.3,0,6.2,12.1
100187,4/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,18.7,34,0,7,11.5
100188,5/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,18,26,0,7.6,11.8
100189,6/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,16.3,24.5,1.6,7.6,5.9
100190,7/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,13.8,23.9,6.6,7.6,6
100191,8/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,16.4,21.1,0.4,7.6,0.3
100192,9/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,14.3,22,1.6,16.4,7.8
100193,10/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,13.8,19.8,0,4.8,4.6
100194,11/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,11.9,23,0,3.4,10.6
100195,12/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,14.2,28.8,0,6,10.2
100196,13/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,20.2,31.8,0,6,9.4
100197,14/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,22.4,28.9,0,6,1.7
100198,15/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,17.1,32.1,0,16,11.2
100199,16/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,16.5,34.9,0,5.8,8.2
100200,17/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,20.6,36,0,6.6,3.9
100201,18/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,22.6,35.6,0,5.8,6.3
100202,19/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,19,26.9,2.2,5.4,9.3
100203,20/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,16,28.5,0,5.4,9.4
100204,21/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,17.6,29.5,0.4,5.4,10.8
100205,22/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,12.8,23.9,0,14.8,10.9
100206,23/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,10.4,24.9,0,3.8,10.9
100207,24/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,11.5,29.2,0,5,10.9
100208,25/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,14.1,33.7,0,4,10.4
100209,26/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,14.8,33.3,0,6,6.9
100210,27/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,19.8,29.1,0,6,1.7
100211,28/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,21,22.6,0.2,6,0
100212,29/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,18.1,24.2,6,9.2,9.5
100213,30/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,13.5,24.2,0,4.6,10.1
100214,31/03/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,13.2,27,0,4.6,10.8
100215,1/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,14.1,29,0,5,9.7
100216,2/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,16.1,26.7,0,5,10.8
100217,3/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,14.7,25,0,5,7.1
100218,4/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,15.2,28.4,0,5,8.7
100219,5/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,19.4,32.2,0,5,5.7
100220,6/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,17.7,24.2,34,24.4,6.7
100221,7/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,16.9,22.2,0.2,2.4,1
100222,8/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,16.9,24.5,0,2.2,8
100223,9/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,17.6,22.9,6,3.8,1.9
100224,10/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,15.3,22.7,0.4,3.8,7.9
100225,11/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,15.1,19.4,0.6,3.8,7.3
100226,12/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,7.4,19.9,0,3.8,9.6
100227,13/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,8.4,19.9,0,11.2,10.6
100228,14/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,9.6,21.8,0,2.8,9.9
100229,15/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,9.7,22.9,0,2.4,10.8
100230,16/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,10.9,25,0,3.2,9.4
100231,17/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,14,28.5,0,3.2,6.4
100232,18/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,17.2,27.3,0.6,3.2,4.4
100233,19/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,15.5,24.6,0.8,9.6,5.6
100234,20/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,15.5,27.8,0,2.4,5.6
100235,21/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,14.5,28.6,0,2.6,10.6
100236,22/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,16.7,30.2,0,3.2,10.6
100237,23/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,20.4,26,0,4.4,1
100238,24/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,17.4,21.2,0,4.4,4.2
100239,25/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,12.5,20,4.2,4.4,9.9
100240,26/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,9.1,22.4,0,4.4,5.6
100241,27/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,15.4,20.1,0.2,10,7.7
100242,28/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,10.3,18.3,0,3,1.6
100243,29/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,13.5,19.2,2.6,1.2,2.6
100244,30/04/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,10.8,21.2,0,1.8,6.6
100245,1/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,11.9,25.3,0,1.8,10.3
100246,2/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,13.1,20.3,0,1.8,3
100247,3/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,14.8,26.3,0,9.2,8
100248,4/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,14.7,17.7,5.2,3,4.2
100249,5/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,11.1,17.1,1.4,3,3.2
100250,6/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,11.8,19.7,4.2,0.8,4.8
100251,7/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,12.1,20,0,1.8,4
100252,8/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,14.5,21.9,0.6,1.8,6.5
100253,9/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,10.5,23.6,0,1.8,10.3
100254,10/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,11.8,23.4,0,5.6,9.5
100255,11/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,12.3,16.4,0,3.4,9.6
100256,12/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,8.9,16.8,0,3.2,4.1
100257,13/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,6,18.5,0,1.6,9.9
100258,14/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,5.9,19.9,0,2,9.8
100259,15/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,4.3,19.3,0,2,4
100260,16/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,7,20.7,0,2,8.4
100261,17/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,7,20.4,0,6.4,9.5
100262,18/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,6.5,20.1,0,1.6,9.4
100263,19/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,7.8,20.9,0,1,6
100264,20/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,11.5,21,0,1.4,5
100265,21/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,7.1,20.2,0,1.2,9.6
100266,22/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,7,21.3,0,1.2,9.2
100267,23/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,12.9,16.7,0,1.2,0.4
100268,24/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,11.2,20.4,5,6.2,3.3
100269,25/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,13.1,17.8,20,0.6,2
100270,26/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,13.7,19.3,0.6,1.6,5.4
100271,27/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,9.2,19.5,0,1.6,5.6
100272,28/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,12.9,17.2,0,2.4,0
100273,29/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,12.1,14.8,0,2.4,2.3
100274,30/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,11.6,17,17.8,2.4,1.3
100275,31/05/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,11.6,17.2,2,1.8,4.6
100276,1/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,10.9,16.2,0,1.2,0.4
100277,2/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,6.8,17.9,0.2,0.4,5.7
100278,3/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,5.6,17.6,0,1.4,9.2
100279,4/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,4.8,17,0,1,8.7
100280,5/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,9.9,16.9,0,1,7.7
100281,6/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,5.7,14.3,0.2,1,1.5
100282,7/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,6.5,15.5,0.6,3,5.3
100283,8/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,6.6,15.9,0.4,1.4,4.5
100284,9/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,8.7,15.1,6.4,1.6,5.5
100285,10/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,7.3,16.3,1.4,1.4,2.9
100286,11/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,9.6,16.1,1.4,0.8,3.9
100287,12/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,6.9,16,0,0.8,5.3
100288,13/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,4.3,13.4,0,0.8,1.1
100289,14/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,2.2,13.8,0,0.8,9.2
100290,15/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,2.3,14,0,5,8.4
100291,16/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,6.1,16.9,0,2,1
100292,17/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,12,16.3,6.4,1.2,4.8
100293,18/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,9.7,16.5,1,1.6,1.7
100294,19/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,10.8,17,2.6,1.6,1.8
100295,20/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,13.1,17.3,0.2,1.6,4
100296,21/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,6.4,16.4,0.2,1.8,4.4
100297,22/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,9.4,17.3,0,1.2,0.4
100298,23/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,8.2,18.2,0,0.8,8.1
100299,24/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,10.8,18.2,0,2,1.4
100300,25/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,11.1,15.2,10.2,1,5.4
100301,26/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,6.4,14.2,0.6,1,6.1
100302,27/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,3.1,14.5,0.2,1,7.9
100303,28/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,6.3,14.6,0,4.2,5
100304,29/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,8.4,11.9,17,1.6,0.5
100305,30/06/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,5.2,14,16.8,2,5.6
100306,1/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,3.4,12,1,0.2,2
100307,2/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,2.3,13.9,0,0.2,7.7
100308,3/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,4.5,15.6,0,0.2,8.2
100309,4/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,3,15,0,0.2,8.9
100310,5/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,2.4,14.1,0,3.4,8
100311,6/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,3,15,0,0.8,6.4
100312,7/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,7.9,15.9,0,0.8,4.7
100313,8/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,4.4,17,0,1.4,6.1
100314,9/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,5.2,16.4,0,1,3.7
100315,10/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,11,15.6,0,1,1.5
100316,11/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,9.9,16.4,0,1,4.3
100317,12/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,6.9,16.5,10,5.4,6.9
100318,13/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,11.7,18.5,0,2,5.1
100319,14/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,9.1,15.3,12.4,2.2,5.1
100320,15/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,9.9,15.7,4.4,0.8,4.3
100321,16/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,8.8,15.8,0,1.4,1.8
100322,17/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,8.1,16.4,0,1.4,7.6
100323,18/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,9.1,11.5,2,1.4,0
100324,19/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,6.3,15.2,12.4,2.4,7.2
100325,20/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,7,15,5.2,1,6.4
100326,21/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,3.5,15.2,0.6,1,7.1
100327,22/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,4.3,13.7,0,1,3.8
100328,23/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,8.3,12.6,0,0.4,0
100329,24/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,7,13.3,0,0.4,0
100330,25/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,3.5,15.3,0,0.4,9.6
100331,26/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,4.6,17.4,0,2.8,7.8
100332,27/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,7.4,16.3,0,1.4,8.1
100333,28/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,7,18.7,0,2.4,7.7
100334,29/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,11.2,15.2,9.8,1.2,0.2
100335,30/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,11.1,18.2,0.4,0.8,5.4
100336,31/07/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,9.5,15.8,1.6,1.6,0.8
100337,1/08/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,8.3,12.6,12.8,1.6,8.3
100338,2/08/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,6.5,14.6,1.4,3.8,8.2
100339,3/08/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,7.1,12.4,0,1.8,0
100340,4/08/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,8.5,12.5,8.6,1,2.8
100341,5/08/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,3.7,13.4,7.4,2.4,3.8
100342,6/08/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,4.8,12.3,0.2,0.2,0.8
100343,7/08/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,3.6,14.2,0,0.2,2.6
100344,8/08/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,7.4,13.4,0,0.2,0.7
100345,9/08/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,7.1,14,4.8,3,1.8
100346,10/08/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,6.6,16.1,0.6,1,9.8
100347,11/08/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,10.7,14.9,1.8,2.4,8
100348,12/08/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,9.6,13.6,0.2,2.8,3
100349,13/08/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,7.2,16.2,0.2,1.4,6.2
100350,14/08/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,9.4,16.3,4,1.4,1.4
100351,15/08/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,11,14,6.6,1.4,3.4
100352,16/08/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,9.7,14.5,3.2,6,6.7
100353,17/08/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,4.8,16.3,0,2,4.5
100354,18/08/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,10.3,19.8,4.8,2.8,5.5
100355,19/08/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,10,13.6,1.2,2.8,6
100356,20/08/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,7.6,14.7,5.8,1.6,6
100357,21/08/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,8,15.9,13,1.6,8.8
100358,22/08/2010,Adelaide,-34.9289,138.6011,South Australia,1345777,4,18.4,0,1.6,8.8
